,CITY_TOWN_NAME,CRASH_HOUR,DRVR_CNTRB_CIRC_CL,RDWY_JNCT_TYPE_DESCR,TRAF_CNTRL_DEVC_TYPE_DESCR,LAT,LON,DRVR_DISTRACTED_CL,CNTY_NAME,SPEED_LIMIT,SURFACE_TP,STRUCT_CND
2643,BURLINGTON,10,Tailgating,T-intersection,No controls,42.51030809,-71.19474832," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,35.0,Bituminous concrete road,Good
2644,BURLINGTON,10,Tailgating,T-intersection,No controls,42.51030809,-71.19474832," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,35.0,Bituminous concrete road,Good
2645,WALPOLE,8,Distracted/Inattention,Not at junction,No controls,42.18608936,-71.24175749999999, D1: External distraction (outside the vehicle),NORFOLK,25.0,Surface-treated road,Fair
2646,WALPOLE,0,Reckless Driving,Not at junction,No controls,42.15753015,-71.2086172," D1: Other activity (searching, eating, personal hygiene, etc.)",NORFOLK,30.0,Bituminous concrete road,Fair
2647,TOWNSEND,14,Distracted/Inattention,Not at junction,No controls,42.65619552,-71.68557627, D1: Passenger,MIDDLESEX,40.0,Bituminous concrete road,Good
2648,TOWNSEND,14,Distracted/Inattention,Not at junction,No controls,42.65619552,-71.68557627, D1: Passenger,MIDDLESEX,40.0,Bituminous concrete road,Good
2649,BOSTON,0,Diregarded traffic markings,Off-ramp,Warning signs,42.35696457,-71.12722854," D1: Other activity, electronic device",SUFFOLK,25.0,Bituminous concrete road,Good
2650,READING,21,Reckless Driving,Not at junction,No controls,42.52042097,-71.11022532, D1: Manually operating an electronic device,MIDDLESEX,30.0,Bituminous concrete road,Fair
2651,ANDOVER,14,Distracted/Inattention,Not at junction,No controls,42.66421046,-71.19390294," D1: Other activity, electronic device",ESSEX,65.0,Bituminous concrete road,Good
2652,ANDOVER,14,Distracted/Inattention,Not at junction,No controls,42.66421046,-71.19390294," D1: Other activity, electronic device",ESSEX,65.0,Bituminous concrete road,Good
2653,BOSTON,22,Distracted/Inattention,Not at junction,No controls,42.29993922,-71.0481402," D1: Other activity, electronic device",SUFFOLK,55.0,Bituminous concrete road,Fair
2654,BOSTON,22,Distracted/Inattention,Not at junction,No controls,42.29993922,-71.0481402," D1: Other activity, electronic device",SUFFOLK,55.0,Bituminous concrete road,Fair
2655,REVERE,21,Distracted/Inattention,Not at junction,No controls,42.40835975,-71.00437699," D1: Other activity, electronic device",SUFFOLK,25.0,Bituminous concrete road,Fair
2656,REVERE,21,Distracted/Inattention,Not at junction,No controls,42.40835975,-71.00437699," D1: Other activity, electronic device",SUFFOLK,25.0,Bituminous concrete road,Fair
2657,CHELSEA,19,Other causes,Not at junction,No controls,42.39326671,-71.03901667," D1: Other activity (searching, eating, personal hygiene, etc.) / D2: Manually operating an electronic device",SUFFOLK,25.0,Bituminous concrete road,Good
2658,CHELSEA,19,Other causes,Not at junction,No controls,42.39326671,-71.03901667," D1: Other activity (searching, eating, personal hygiene, etc.) / D2: Manually operating an electronic device",SUFFOLK,25.0,Bituminous concrete road,Good
2659,MARLBOROUGH,17,Distracted/Inattention,T-intersection,No controls,42.35056978,-71.49586678," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,40.0,Bituminous concrete road,Good
2660,MARLBOROUGH,17,Distracted/Inattention,T-intersection,No controls,42.35056978,-71.49586678," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,40.0,Bituminous concrete road,Good
2661,TEWKSBURY,17,Distracted/Inattention,Four-way intersection,Traffic control signal,42.59841903,-71.21866263," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,30.0,Bituminous concrete road,Fair
2662,TEWKSBURY,17,Distracted/Inattention,Four-way intersection,Traffic control signal,42.59841903,-71.21866263," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,30.0,Bituminous concrete road,Fair
2663,TEWKSBURY,11,Reckless Driving,Not at junction,No controls,42.63112354,-71.27087386, D1: Manually operating an electronic device,MIDDLESEX,35.0,Bituminous concrete road,Fair
2664,TEWKSBURY,11,Reckless Driving,Not at junction,No controls,42.63112354,-71.27087386, D1: Manually operating an electronic device,MIDDLESEX,35.0,Bituminous concrete road,Fair
2665,MALDEN,15,Distracted/Inattention,Not at junction,No controls,42.43015868,-71.07930707, D1: External distraction (outside the vehicle),MIDDLESEX,25.0,Surface-treated road,Good
2666,MALDEN,15,Distracted/Inattention,Not at junction,No controls,42.43015868,-71.07930707, D1: External distraction (outside the vehicle),MIDDLESEX,25.0,Surface-treated road,Good
2667,EASTON,0,Reckless Driving,Not at junction,No controls,42.011179299999995,-71.06451897," D1: Other activity, electronic device",BRISTOL,40.0,Bituminous concrete road,Fair
2668,BOSTON,22,Reckless Driving,Not at junction,No controls,42.35812039,-71.05138669, D1: External distraction (outside the vehicle),SUFFOLK,45.0,Bituminous concrete road,Good
2669,BOSTON,22,Reckless Driving,Not at junction,No controls,42.35812039,-71.05138669, D1: External distraction (outside the vehicle),SUFFOLK,45.0,Bituminous concrete road,Good
2670,BEVERLY,6,Tailgating,Not at junction,No controls,42.54076353,-70.87998144, D1: External distraction (outside the vehicle),ESSEX,30.0,Bituminous concrete road,Fair
2671,BEVERLY,6,Tailgating,Not at junction,No controls,42.54076353,-70.87998144, D1: External distraction (outside the vehicle),ESSEX,30.0,Bituminous concrete road,Fair
2672,BEVERLY,6,Tailgating,Not at junction,No controls,42.54076353,-70.87998144, D1: External distraction (outside the vehicle),ESSEX,30.0,Bituminous concrete road,Fair
2673,TAUNTON,14,Uncontrollable factors,Not at junction,No controls,41.91096426,-71.12511789," D1: Other activity (searching, eating, personal hygiene, etc.)",BRISTOL,30.0,Bituminous concrete road,Fair
2674,TAUNTON,10,Distracted/Inattention,Not at junction,No controls,41.88867483,-71.10627383," D1: Other activity (searching, eating, personal hygiene, etc.)",BRISTOL,25.0,Surface-treated road,Deficient
2675,TEWKSBURY,21,Speeding,Four-way intersection,Traffic control signal,42.62786356,-71.27231361," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,35.0,Bituminous concrete road,Good
2676,TEWKSBURY,21,Speeding,Four-way intersection,Traffic control signal,42.62786356,-71.27231361," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,35.0,Bituminous concrete road,Good
2677,TEWKSBURY,16,Distracted/Inattention,T-intersection,No controls,42.57710076,-71.20153473," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,30.0,Surface-treated road,Fair
2678,TEWKSBURY,16,Distracted/Inattention,T-intersection,No controls,42.57710076,-71.20153473," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,30.0,Surface-treated road,Fair
2679,BRAINTREE,1,Distracted/Inattention,Not at junction,No controls,42.19892,-70.98700548, D1: Passenger,NORFOLK,30.0,Surface-treated road,Fair
2680,MEDFORD,18,Distracted/Inattention,Off-ramp,Yield signs,42.43085531,-71.10366391, D1: External distraction (outside the vehicle),MIDDLESEX,30.0,Bituminous concrete road,Good
2681,MEDFORD,18,Distracted/Inattention,Off-ramp,Yield signs,42.43085531,-71.10366391, D1: External distraction (outside the vehicle),MIDDLESEX,30.0,Bituminous concrete road,Good
2682,LAWRENCE,23,Reckless Driving,Not at junction,No controls,42.71784254,-71.13735009999999," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,65.0,Bituminous concrete road,Good
2683,LAWRENCE,23,Reckless Driving,Not at junction,No controls,42.71784254,-71.13735009999999," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,65.0,Bituminous concrete road,Good
2684,SALEM,1,Other causes,Not at junction,No controls,42.53355283,-70.88788334, D1: External distraction (outside the vehicle),ESSEX,30.0,Bituminous concrete road,Fair
2685,MILFORD,17,Reckless Driving,Not at junction,No controls,42.13640022,-71.52150844, D1: External distraction (outside the vehicle),WORCESTER,30.0,Bituminous concrete road,Good
2686,MILFORD,17,Reckless Driving,Not at junction,No controls,42.13640022,-71.52150844, D1: External distraction (outside the vehicle),WORCESTER,30.0,Bituminous concrete road,Good
2687,MILFORD,17,Reckless Driving,Not at junction,No controls,42.13640022,-71.52150844, D1: External distraction (outside the vehicle),WORCESTER,30.0,Bituminous concrete road,Good
2688,CAMBRIDGE,3,Distracted/Inattention,Not at junction,No controls,42.37259647,-71.08815273, D1: Passenger,MIDDLESEX,20.0,Surface-treated road,Fair
2689,CAMBRIDGE,3,Distracted/Inattention,Not at junction,No controls,42.37259647,-71.08815273, D1: Passenger,MIDDLESEX,20.0,Surface-treated road,Fair
2690,SOUTHBOROUGH,14,Tailgating,Not at junction,No controls,42.30400406,-71.52868553," D1: Other activity (searching, eating, personal hygiene, etc.)",WORCESTER,40.0,Bituminous concrete road,Good
2691,SOUTHBOROUGH,14,Tailgating,Not at junction,No controls,42.30400406,-71.52868553," D1: Other activity (searching, eating, personal hygiene, etc.)",WORCESTER,40.0,Bituminous concrete road,Good
2692,FRAMINGHAM,16,Diregarded traffic markings,Four-way intersection,Traffic control signal,42.30353572,-71.3936343, D1: External distraction (outside the vehicle),MIDDLESEX,30.0,Bituminous concrete road,Good
2693,FRAMINGHAM,16,Diregarded traffic markings,Four-way intersection,Traffic control signal,42.30353572,-71.3936343, D1: External distraction (outside the vehicle),MIDDLESEX,30.0,Bituminous concrete road,Good
2694,SALISBURY,13,Distracted/Inattention,Four-way intersection,Traffic control signal,42.8696593,-70.88287039," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,30.0,Bituminous concrete road,Good
2695,SALISBURY,13,Distracted/Inattention,Four-way intersection,Traffic control signal,42.8696593,-70.88287039," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,30.0,Bituminous concrete road,Good
2696,MILFORD,17,Diregarded traffic markings,Four-way intersection,Traffic control signal,42.14160793,-71.51920162, D1: External distraction (outside the vehicle),WORCESTER,30.0,Bituminous concrete road,Good
2697,MILFORD,17,Diregarded traffic markings,Four-way intersection,Traffic control signal,42.14160793,-71.51920162, D1: External distraction (outside the vehicle),WORCESTER,30.0,Bituminous concrete road,Good
2698,MILFORD,13,Tailgating,Not at junction,No controls,42.13380618,-71.53013185, D1: Talking on hands-free electronic device,WORCESTER,30.0,Bituminous concrete road,Good
2699,MILFORD,13,Tailgating,Not at junction,No controls,42.13380618,-71.53013185, D1: Talking on hands-free electronic device,WORCESTER,30.0,Bituminous concrete road,Good
2700,MILFORD,12,Tailgating,Not at junction,Traffic control signal,42.132112799999994,-71.52813798, D1: External distraction (outside the vehicle),WORCESTER,30.0,Bituminous concrete road,Good
2701,MILFORD,12,Tailgating,Not at junction,Traffic control signal,42.132112799999994,-71.52813798, D1: External distraction (outside the vehicle),WORCESTER,30.0,Bituminous concrete road,Good
2702,MILFORD,12,Tailgating,Not at junction,Traffic control signal,42.132112799999994,-71.52813798, D1: External distraction (outside the vehicle),WORCESTER,30.0,Bituminous concrete road,Good
2703,WALTHAM,10,Distracted/Inattention,Not at junction,No controls,42.37178192,-71.2373917, D1: External distraction (outside the vehicle),MIDDLESEX,30.0,Bituminous concrete road,Fair
2704,WALTHAM,10,Distracted/Inattention,Not at junction,No controls,42.37178192,-71.2373917, D1: External distraction (outside the vehicle),MIDDLESEX,30.0,Bituminous concrete road,Fair
2705,TAUNTON,11,Tailgating,Not at junction,No controls,41.92548153,-71.09021447," D1: Other activity (searching, eating, personal hygiene, etc.)",BRISTOL,30.0,Bituminous concrete road,Good
2706,TAUNTON,11,Tailgating,Not at junction,No controls,41.92548153,-71.09021447," D1: Other activity (searching, eating, personal hygiene, etc.)",BRISTOL,30.0,Bituminous concrete road,Good
2707,TAUNTON,13,Reckless Driving,Not at junction,No controls,41.86980317,-71.02514149, D1: Talking on hand-held electronic device,BRISTOL,30.0,Surface-treated road,Deficient
2708,MARLBOROUGH,16,Tailgating,Not at junction,No controls,42.34748629999999,-71.5121917," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,40.0,Bituminous concrete road,Good
2709,MARLBOROUGH,16,Tailgating,Not at junction,No controls,42.34748629999999,-71.5121917," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,40.0,Bituminous concrete road,Good
2710,MARLBOROUGH,14,Distracted/Inattention,Not at junction,No controls,42.344442799999996,-71.55666006, D1: Passenger,MIDDLESEX,30.0,Bituminous concrete road,Fair
2711,MARLBOROUGH,14,Distracted/Inattention,Not at junction,No controls,42.344442799999996,-71.55666006, D1: Passenger,MIDDLESEX,30.0,Bituminous concrete road,Fair
2712,LYNN,13,Reckless Driving,Not at junction,No controls,42.49454078,-70.97096077, D1: Manually operating an electronic device,ESSEX,25.0,Bituminous concrete road,Good
2713,LYNN,13,Reckless Driving,Not at junction,No controls,42.49454078,-70.97096077, D1: Manually operating an electronic device,ESSEX,25.0,Bituminous concrete road,Good
2714,MEDFORD,14,Distracted/Inattention,Four-way intersection,Traffic control signal,42.405675,-71.10551961, D1: External distraction (outside the vehicle),MIDDLESEX,25.0,Surface-treated road,Fair
2715,MEDFORD,14,Distracted/Inattention,Four-way intersection,Traffic control signal,42.405675,-71.10551961, D1: External distraction (outside the vehicle),MIDDLESEX,25.0,Surface-treated road,Fair
2716,NEWTON,22,Speeding,Not at junction,No controls,42.30557048,-71.22634261, D1: External distraction (outside the vehicle),MIDDLESEX,55.0,Bituminous concrete road,Fair
2717,FREETOWN,6,Distracted/Inattention,Not at junction,No controls,41.76792213,-71.09593246," D1: Other activity (searching, eating, personal hygiene, etc.)",BRISTOL,65.0,Bituminous concrete road,Good
2718,WEST NEWBURY,17,Tailgating,T-intersection,Traffic control signal,42.80526589,-70.98090382, D1: External distraction (outside the vehicle),ESSEX,35.0,Bituminous concrete road,Good
2719,WEST NEWBURY,17,Tailgating,T-intersection,Traffic control signal,42.80526589,-70.98090382, D1: External distraction (outside the vehicle),ESSEX,35.0,Bituminous concrete road,Good
2720,NEWBURYPORT,12,Distracted/Inattention,Not at junction,Traffic control signal,42.80742736,-70.87165317," D1: Other activity, electronic device",ESSEX,25.0,Surface-treated road,Fair
2721,NEWBURYPORT,12,Distracted/Inattention,Not at junction,Traffic control signal,42.80742736,-70.87165317," D1: Other activity, electronic device",ESSEX,25.0,Surface-treated road,Fair
2722,NEWBURY,12,Distracted/Inattention,Not at junction,No controls,42.76005897,-70.93979987," D1: Other activity (searching, eating, personal hygiene, etc.)",ESSEX,65.0,Bituminous concrete road,Fair
2723,WILMINGTON,12,Diregarded traffic markings,Four-way intersection,Traffic control signal,42.55361243,-71.17947031, D1: Manually operating an electronic device,MIDDLESEX,35.0,Bituminous concrete road,Good
2724,WILMINGTON,12,Diregarded traffic markings,Four-way intersection,Traffic control signal,42.55361243,-71.17947031, D1: Manually operating an electronic device,MIDDLESEX,35.0,Bituminous concrete road,Good
2725,RANDOLPH,0,Reckless Driving,T-intersection,Stop signs,42.17777,-71.05015999999999, D1: Passenger,NORFOLK,30.0,Bituminous concrete road,Fair
2726,RANDOLPH,0,Reckless Driving,T-intersection,Stop signs,42.17777,-71.05015999999999, D1: Passenger,NORFOLK,30.0,Bituminous concrete road,Fair
2727,RANDOLPH,17,Distracted/Inattention,Not at junction,No controls,42.17591077,-71.04910144," D1: Other activity, electronic device",NORFOLK,35.0,Bituminous concrete road,Fair
2728,RANDOLPH,17,Distracted/Inattention,Not at junction,No controls,42.17591077,-71.04910144," D1: Other activity, electronic device",NORFOLK,35.0,Bituminous concrete road,Fair
2729,WILMINGTON,13,Distracted/Inattention,Not at junction,No controls,42.53719407,-71.13485302," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,35.0,Bituminous concrete road,Fair
2730,DRACUT,5,Distracted/Inattention,Not at junction,No controls,42.73095423,-71.25950571," D1: Other activity (searching, eating, personal hygiene, etc.)",MIDDLESEX,30.0,Bituminous concrete road,Good
